era,zero_pred,filter_off_s0,filter_on_s0,c4_random_s0
0563,-0.008755120098228234,-0.02252309408972513,-0.01736562840036607,0.0029565184137477635
0564,-0.013444724307299491,0.013566274872225687,0.014864197032381132,0.018596259288560686
0565,0.036261270755488066,-0.035556826623991455,-0.024162771862483282,-0.01692663800470642
0566,-0.02014307003153668,-0.03125297621873515,-0.025701207518179843,-0.010952421241994512
0567,0.017988284974693312,-0.01244026005670654,-0.011392252618071792,0.009329736693848761
0568,-0.00246331727374079,0.005109187943089399,0.00731046011294776,0.021326980483833365
0569,-0.023636256893564044,-0.006084963993163067,-0.008212064468429136,-0.0171206555154491
0570,-0.006376774340273869,0.04902479077322711,0.046536083983336474,0.040047895120365704
0571,0.0024905208912300294,0.0012788445526964697,-0.000816721200136148,0.001370288602182879
0572,-0.007303650826824573,0.004610105456205087,-0.0029097768488591585,0.007107417201543169
0573,0.04155697198589878,-0.028737585231972652,-0.03855045333869048,0.0028346480817502883
0574,0.008519652799268595,-0.006578717589085869,-0.012258322570802088,-0.01817188288292158
