era,t00_lr0.0003_wd0_do0,t01_lr0.0003_wd0_do0.2,t02_lr0.0003_wd0.001_do0,t03_lr0.0003_wd0.001_do0.2,t04_lr0.001_wd0_do0,t05_lr0.001_wd0_do0.2,t06_lr0.001_wd0.001_do0,t07_lr0.001_wd0.001_do0.2,t08_lr0.003_wd0_do0,t09_lr0.003_wd0_do0.2,t10_lr0.003_wd0.001_do0,t11_lr0.003_wd0.001_do0.2
0660,0.002592501791803449,0.018251060367667164,0.0127466909339878,-0.0001804777180157776,0.007194439001258531,0.021482309497226307,0.04446905472216046,0.011569694945585424,0.03216966144936959,0.022674558178369754,-0.006758288326371553,-0.0013941895695100803
0661,0.01333260438216315,0.006047510476637185,0.005385416124518639,0.00036109697044491755,-0.002445019738150449,-0.009000621625314644,-0.006852129361322615,-0.03374807038616472,0.06394428592235767,0.018012430763935987,-0.02546944724409624,0.016183262961552494
0662,0.018439948705367658,0.044723778003757465,0.013876418425877073,0.045305247331404404,0.034463110792011115,0.011804220668387417,0.017586583445326903,0.04183428779616029,0.04966472861060398,0.013552157398249434,0.004997571029850371,0.03862282404036118
0663,0.042986464946658004,-0.009003947930647788,0.018569071185898563,0.031354543868364206,0.03007613031950575,-0.012314902749792661,-0.02378440968969101,0.01447304625996377,0.008323419377237387,0.030570648604669803,0.043628291832184904,0.057560586285598195
0664,0.04303946738136483,-0.006506068869595686,0.049772380052684806,0.012219457888408745,0.0355116130624915,0.006305619365255161,0.037874794791551654,0.032749488705255146,0.023166371702768623,0.021622553401816808,0.02289899074450912,0.04286508639848779
0665,-0.002992240411038491,-0.023961535708647574,0.009344300810278261,-0.005512472756426141,-0.030214993644285114,0.0037714645013217814,0.01019097934228796,0.03281836533754379,0.0004591842568043642,0.006561146951800975,0.02023366015204351,-0.03915534197806158
0666,0.019142493859116975,0.022051956407032745,0.01472473477018027,0.035196238688600834,-0.02622100213170747,-0.012129619964382792,0.028242486742092933,0.020609343196331013,-0.019391689218366166,-0.006547641953474185,0.011698794730540241,0.03242286141788671
0667,0.015695530446624136,-0.023715460650407038,-0.0011616357966181233,-0.016128617142163893,0.051013577485858615,0.01230979339662687,0.03618418659495508,0.005543611555047518,0.015130308882750201,-0.018696508757122456,0.022037889127855346,0.005807341213520792
0668,0.007202387288000182,-0.019261286588744615,0.006577987325457125,-0.018675143449098566,-0.00462409337277621,-0.0045027859591308065,0.031330943093324064,0.03536792875143315,0.012730801796515867,0.04567179991122525,0.01827059401821197,-0.008305023470939834
0669,0.02876196663390329,0.0006023038821286329,-0.0004447714120607458,0.009130535616907175,-0.009448492981926963,-0.0010097592701045746,-0.0007798199031284117,-0.021274282313086437,-0.003867046567681048,0.0014090607277601318,-0.013028058095476273,-0.004551432486530493
0670,0.021360823787637647,0.023263766027389467,0.001306709039277195,0.0391571424755909,0.018642250203863134,0.030096534118870224,0.005692439424587159,0.002140209079160817,0.001253220087416428,-0.015820365315600216,0.025354729330799453,0.032259143190096796
0671,0.015336621396654117,0.02199462573426472,0.02068349307072007,0.0294925730054126,-0.005824279548174323,0.03454896589716087,0.02854981103685117,0.0009857749465485557,0.014226843418233848,0.03647318404772379,0.007247650160579774,0.06900635374303102
0672,0.006877564386428756,0.04573003307070834,0.025828328702543306,0.022433898421095607,-0.025110248784374387,-0.016185968006162302,0.019227769637390032,0.032016462242388743,-0.0011365608994304331,-0.008179831942317948,-0.009897786083090755,0.005131878831886641
0673,0.03341802573994792,0.013248089395520767,0.05183460856901693,0.03669292275095278,0.012736038323003204,0.01092238142232585,0.006461881192071363,0.04666625458221086,0.04102056022914116,0.01906250434032501,0.03279010932391984,0.0016510167089738195
