era,filter_off_s10,filter_on_s10,c4_random_s10,gaf_s10,filter_off_s11,filter_on_s11,c4_random_s11,gaf_s11,filter_off_s12,filter_on_s12,c4_random_s12,gaf_s12
1029,-0.0010453428024609387,0.009627754581708456,0.028745871296720907,0.009675233637069923,0.007449543017297895,0.01676785909956729,0.009256184469208142,-0.04796831439371883,0.00576720447705008,-0.024641393941831125,0.004420012455666029,-0.0019625132758028137
1030,-0.0021897936552464593,0.024584574966860392,0.023956709915281545,-0.013064573208174338,-0.009060428765750316,5.547967817465109e-05,0.004830873714735117,-0.018811115703857146,0.006703461038267622,0.011418705834630932,0.01961439955554462,-0.030918121662952085
1031,0.038470196121874335,-0.025387129545280208,0.00030230110786912394,0.0159661622303835,0.0732393399677672,0.019584497792235547,-0.0030042479795197082,-0.016824308605490664,0.010717132143969594,-0.0123436408940096,-0.0021918435427174506,0.006030883342550588
1032,0.01127983589136074,-0.021736353468078114,-0.01093279170518321,0.003320371496036143,0.017591164211349018,0.008813491460771745,-0.030828508524934725,-0.022399048725734668,-0.02258026739350391,-0.0023582167303171984,-0.007352305234794085,-0.01089869627896301
1033,-0.01155218089092768,0.007298643686402965,-0.011188546846403564,-0.0017248213102685726,0.035978354029640953,-0.016585126065258318,-0.03023314430616796,0.02632897118478181,-0.020433700630407742,0.004997648002470208,-0.022088840235758748,-0.0054695667111544066
1034,-0.0012102689476477984,-0.023672076609257815,-0.005609995857465113,0.01974913217517688,-0.03531718324348779,-0.018967800049849715,-0.0007414433576170875,-0.010471256095837086,-0.012557066484085775,-0.04397937009322509,-0.01831302462122835,-0.030734483422430393
1035,-0.009752451395026345,-0.01909729061578835,0.007599042740393926,-0.042397439833742515,0.012087083411877472,0.003730401197744465,0.026087510731276683,-0.007204896977093217,0.02046328736862448,-0.016596562567193943,-0.010986214572661867,-0.009029581508298315
1036,0.014160116339326257,-0.007512570427429854,-0.02569173826935322,0.005603288056980935,-0.012986174006826563,0.01679367795936944,-0.00553255798267301,0.023942872636226287,0.01666050361939485,-0.03995958579219709,-0.06148805571951472,-0.02161844146029956
1037,0.003840365591117869,0.013155887880550103,0.0020515189110129443,-0.012460666870320821,0.009141815060084388,0.006554955403752884,-0.024714949899472288,-0.011042973620078247,0.0372131387556499,-0.010445871662684673,-0.018715138624975744,-0.028809296266766232
1038,-0.04269234528793149,-0.009198736994076265,-0.0028147548014803756,0.017037199472436402,0.00965435940205615,-0.012471313445765625,-0.0008095644885190964,0.02765835473187364,-0.02738738916787442,-0.038224408092847766,-0.013368332721649152,-0.033692211243057484
1039,-0.022833371163839097,-0.019841443833295815,-0.013591250339260877,0.03334436771027292,0.022446505781158733,-0.03407218616138348,-0.025771742512729814,0.01072504062039645,-0.001805722962138713,0.004138895171741257,-0.013703386194328706,-0.01570780356851655
1040,-0.01591231736248105,0.006777727279883473,-0.013692217378096174,0.00036347371869573504,0.01055812667614587,0.00850725967375363,0.008673613260366177,0.025608057227746967,0.010627194797446523,-0.007936651837744975,-0.039920645339238926,-0.027244019580395767
1041,0.013872594926364976,-0.020708201254132145,-0.013251247594660322,-0.036596983439431546,0.014920522397922319,0.00896707194695933,0.015408348070738292,0.022692439007126402,0.020113361885388918,-0.007039436533108098,-0.02969302923182306,-0.0018011345599751212
1042,0.011734597054234061,-0.008075414644891324,-0.010144098220455028,-0.02447548338201262,-0.02051062005880492,-0.0007920405727765794,0.044977106126669546,-0.02964374725848969,-0.016963560834440197,0.002974451798307145,-0.019070767832167466,-0.03359943857710999
1043,0.03471142421576818,0.014837778038814134,-0.03366968787679696,-0.004299035429572366,0.011455809009048589,0.006950581952479326,0.03510404903721319,0.005490863727160116,-0.005154469688334624,0.01805779333301715,-0.038869362127516106,-0.03398955245075183
1044,0.04248167863012448,0.018168472638970493,-0.016386603744425632,-0.019127127678433106,-0.0014155454830750034,0.020865487679359633,0.017986763896590686,0.043727781979119834,-0.057422816828609675,-0.00615960587940997,-0.02599266624270371,0.004728216236552268
