era,zero_pred,filter_off_s10,filter_on_s10,c4_random_s10,gaf_s10,filter_off_s11,filter_on_s11,c4_random_s11,gaf_s11,filter_off_s12,filter_on_s12,c4_random_s12,gaf_s12
1028,-0.005409107684598861,0.019182581883848134,-0.01208825169448837,0.007456399309223413,0.024966981632189883,-0.006090750978968076,0.012996007020622386,0.03427402909842271,-0.06186310688838944,-0.00103300356117383,0.005048454322052059,-0.01399899088697444,0.014724111446717137
1029,0.013726250738727129,-0.0035250896371845225,-0.0064896818979089865,0.014659458181667024,0.010441016480807388,0.004873297799772548,-0.006279755931592937,0.008882323169025439,-0.042782070522490556,0.0052749636145882585,-0.0011846640810918663,0.03443735170551463,-0.001910272546449419
1030,0.01213790312663295,-0.012830440974182148,-0.0054371682712970135,0.029963120566776063,-0.013826413157035524,-0.0047739860307054165,0.04009256001403729,0.013547601906030618,-0.0070354865065876925,-0.009435898525946956,-0.03496023330697812,-0.018408112241949114,-0.010696576879999009
1031,0.024894003774799483,-0.028013518326664943,-0.002833390685219599,-0.010449340810594366,-0.018943950110834416,-0.0035803682385175373,0.039623329513801445,-0.009866108296495093,-0.026224250019244087,-0.014893104177804763,0.005601657765254826,-0.006595369723470549,-0.031557540672229066
1032,0.02744403726543577,-0.0006478739416080074,-0.0412430171701387,-0.0036484957128637614,0.01327155106753785,0.056550008751120304,0.011975400368912448,-0.009690409410249077,0.018959448818679243,-0.019910108184364148,-0.00800302779697714,-0.02339062265369589,-0.02714115238173256
1033,-0.011476973574443699,0.0020792838873850625,-0.005415665911229096,-0.02963661857086534,-0.021795350364846148,0.006776605028933562,-0.00273237411564349,-0.04364148600399112,0.028163975120865093,-0.03544784074285078,-0.035154623110631944,-0.017564666158516526,-0.01716625062852247
1034,0.005177940430085416,-0.0032890374982037633,-0.002914376072377486,-0.01455280063421128,-0.02171844950811546,-0.017117964181573648,-0.022133971119198417,0.0049709058988222305,0.007385004102240495,-0.02399837691815868,-0.01585817003599505,-0.004436211308048088,-0.042306864346083946
1035,0.03785779161752407,-0.0065357330731457075,-0.02344504868485914,0.008509999005921084,-0.03125177334914645,0.0024595586622562712,-0.005656279982624846,-0.0028276679944343815,0.013463948526659096,0.021517306036139723,-0.002570077238694607,-0.0053390242824360125,0.021490889662748723
1036,-0.007837235362017865,0.011428584641444695,-0.004938875220557901,-0.004195288414902407,-0.009739822549054167,0.034268968081505244,-0.021754661986638377,-0.046037188159075634,-0.01069485055356421,0.023012999189040408,-0.02336497303255273,-0.02898591384891817,-0.009324867374728575
1037,-0.01145570084164348,-0.029816693777493127,-0.009579708035989594,0.019577748380892303,0.028459016235385617,0.025222886720808923,0.01076273528485196,0.0027201411548515206,-0.02375215245237948,0.018888544542851105,-0.004917101505444115,0.008346351509017946,-0.05064610538894457
1038,0.017748440709840652,0.020061965393077832,-0.02948473118377245,-0.026017939809356183,0.004901472929851618,0.05489225429053584,-0.00934744043267379,-0.037847347851831574,0.03486138595872876,-0.00790994120781572,-0.015456881642683804,-0.01858513248032225,-0.024498573551198465
1039,-0.001586961928535001,-0.00437374207336628,-0.0020180668542284902,-0.005055603452843049,0.018806835591496512,0.04472832371976398,-0.010762561453023728,-0.007748949756627027,0.04506785483575035,0.030761822911790616,0.01122482335251136,-0.0519590863363444,-0.019346986113779045
1040,-0.006051149328071595,-0.013639431320882599,0.006832617875487189,-0.022436764984656035,-0.0029415483355281677,0.012131890347747018,0.0027270399840601963,0.006891919700623547,0.02054871425977324,0.0610423659364783,0.02101706024158868,-0.029389606231240234,-0.007035920920580696
1041,0.033839649159530326,-0.0009255969706907383,-0.007951754022622262,0.01235763236893322,-0.04341914071385105,0.011929258142657459,0.0026592774279692332,0.013324584519778849,0.058343969312013445,-0.0009789949030429965,0.006931888117539153,-0.033668295074845554,-0.013816556749882103
1042,0.005094401354252706,0.03491413005553817,-0.0402676576618707,-0.01519381411118449,-0.010411818611448395,-0.01597599553041122,-0.0005198767930893711,0.00575466000664238,-0.0015255506553980573,-0.01711341341055503,0.0073158137460668125,-0.028441460087870653,-0.015165861733526983
