era,zero_pred,filter_off_s0,filter_on_s0,c4_random_s0,filter_off_s1,filter_on_s1,c4_random_s1,filter_off_s2,filter_on_s2,c4_random_s2
0995,-0.02086031478912195,0.05134021844229557,0.03281027237076701,0.006446519349400376,0.016073092483001598,-0.017228205077092974,0.04787907855647595,-0.0024997566281441054,-0.012858752740300496,-0.01889976150558199
0996,-0.030425190300054257,0.0038533810618233038,-0.019250425425043727,-0.001895454438917235,-0.01788524489194134,-0.05266837606124474,0.029133881159771634,-0.013798458460800396,0.011290861980327882,-0.018893738032062134
0997,0.020734456970915,0.014877671157073221,0.02016742918977174,0.015229199955085848,-0.0036482896261858994,-0.0027841563435012898,0.017238597211816475,-0.005063638370689059,0.0021407136843931782,0.009214457664382761
0998,-0.0143239323903103,0.027269257813209612,0.02600869359683561,-0.004868320174144493,0.008665150709360251,-0.00694292806995046,-0.019279604269434463,0.018439290672607495,-0.0037207631286229606,-0.021120908998094323
0999,0.006547332209856398,0.011364952406190664,-0.013958802404195713,-0.011903448726280534,0.037787375935678325,-0.013097017178487606,-0.030908674424836646,0.023143647214035497,-0.01164373893343988,0.019981598662820607
1000,0.0274473169589776,0.03225552289993893,0.016321223444124604,0.0233347972720678,0.02663638735655093,-0.0031424450942375277,-0.015744975163713117,0.019618515441560645,-0.00425812002986679,-0.020768433534771657
1001,-0.026842064277187657,-0.008810955481710358,-0.022143633806742422,-0.027661752874136393,0.029064567278772782,-0.007045144789844806,-0.0013128010832709157,-0.013994807106198442,-0.046776055834406104,0.01319872532078127
1002,0.020351935378456216,-0.003581667599523879,-0.044238002454284754,-0.014228371614384805,0.010535751973424086,-0.003004576742127203,0.008768823824651995,-0.018795015236844105,-0.016952763803115153,0.001635033105882723
1003,-0.021334064961953524,-0.01853884858060785,0.004937740068371953,0.00995723790486802,-0.012481673483955232,0.003370206346652343,-0.02884941148240127,0.006239909752218627,4.475951112337416e-05,-0.020372161472933862
1004,0.0005924577586927101,-0.011251537303796896,0.000814760934778338,0.012782713090883989,-0.010700868587946446,0.0068585080459674565,0.007422686899591065,0.028719331785002918,0.044794455588666654,0.025487856154671692
1005,-0.004630292197684911,-0.010870174220236404,-0.006564090431213109,0.006202089162802858,-0.02274121582561573,-0.01233779803108923,0.00872804815446478,-0.017651354862712916,-0.011384774605719966,-0.015418428625100695
1006,-0.03110885730350559,0.0466661565464937,0.008858375018506745,-0.007158768300605984,0.026233131194810452,-0.026443090197861854,0.024028455815864415,0.029339882494872325,0.007828129097809158,-0.02385791851943423
1007,-0.001300115924937012,0.00314680329707571,-0.006785629177431645,-0.016346266439192746,0.02410570688320402,-0.013674347232048207,0.02301389740741382,0.02727216153542399,0.035417879244946035,-0.0206664986813588
1008,-0.0020524993325776123,0.03566470304653469,-0.006498209350463537,-0.010374310570925969,0.06662521205828786,-0.001148451686875099,0.019060734846686998,0.026223643433775604,0.002730763036995699,-0.0407218615640549
1009,-0.02887814028945474,0.005196600614470627,0.016592487699383453,-0.022296148302177375,0.017355943944586463,-0.010315501095601656,0.025001525666020697,-0.010861545116089385,0.0146978878494257,-0.004155014236022683
1010,-0.010391403881295926,0.00018562146659014162,-0.03255078319631709,0.007629991020706581,-0.001475283871773535,9.279208934809444e-05,0.02101971600840506,0.002528631918538029,0.005494847759831706,0.019661748396149224
