era,zero_pred,filter_off_s0,filter_on_s0,c4_random_s0,filter_off_s1,filter_on_s1,c4_random_s1,filter_off_s2,filter_on_s2,c4_random_s2
1047,0.016146743209625246,-0.0011881487855639244,-0.004523104648743953,-0.005102592349876495,0.017925644558533148,0.005190168396465027,0.03389651244536541,0.009493011461517872,0.013951635211851133,-0.004850997425177813
1048,0.021786534113501153,0.023453978872376765,-0.012841166343543745,0.04696358962625951,0.0016593133211375592,-0.005461371407590484,-0.029106516502510994,-0.027383224727421808,-0.02120794975658162,0.014244565130508183
1049,0.01367392945518832,0.034225528951511486,-0.012584794958140001,0.00456152120128012,0.007708968669945847,-0.03465127281986715,0.000354553318956998,0.015747127453830907,0.022780526986112246,0.022921475022999738
1050,0.026578468410296492,-0.028789000245643872,-0.036606949773084485,0.0024010890739923642,-0.01433716636730516,-0.02649475091799001,-0.056965157957984375,0.04738046962366367,0.049039285855573454,0.03401026213178906
1051,0.03378741646231033,0.020942488178667795,0.012273908224847816,-0.026151584455671482,0.00555407946991807,-0.019102637865207633,-0.0031159902277566394,0.011232300385790006,0.006581041315803696,0.013897986621694154
1052,-0.03982332175267905,0.02288603391177795,0.014616076440314818,-0.0262481981089703,0.024649765317620868,-0.017293828812940382,0.010965653107494392,0.019030729748413536,0.022315162403597294,0.029570261732733565
1053,-0.0023475167514966245,0.015677804709372245,-0.0025072916809058842,-0.03338915983772307,-0.01723795214899709,0.020738166597213177,0.004465720911052277,0.01781051256653065,0.01732010359112975,0.01896131414636216
1054,0.0025678835550970434,-0.014988668929830936,-0.023396642137959698,-0.031304460656724216,-0.003541223208735608,-0.0346288401701315,-0.005838200311379268,-0.007055863741428235,0.0132567392988173,0.003941252312542844
1055,-0.011259094065244415,-0.015436439511932324,9.60678050555043e-05,-0.006937191591778453,-0.008439850001658509,-0.03360965299601768,-0.007877048859303038,-0.0003653304488707338,-0.010063019080895439,0.013933512011207303
1056,-0.016902756665049267,-0.027074591472757873,-0.012085081360735828,-0.01089454002137694,-0.01900118392818565,-0.024461009971359637,0.015785910810566607,-0.015650371151074552,-0.011382253008859002,0.0054825700491599755
1057,-0.032688892154542355,-0.011255038487374022,-0.017262096128486958,-0.01743579477231873,-0.03701812137091013,-0.015068282173311527,0.0019368512779644287,-0.03424480822649696,-0.016290030161752473,-0.012702227279631403
1058,0.02747159069453674,-0.0371648780201932,-0.007494563236087612,-0.0146093366651304,-0.033336640783126,-0.017646553736879032,-0.018760259200128002,-0.021594615309496593,0.0029399396251340968,-0.02324117520687333
1059,0.0030032870153001634,0.01123828131225613,0.005019759808827748,0.013120195388217222,0.0017187201608782018,0.019143266642832456,-0.001259921916814541,0.030707052918508154,0.02542100862065922,-0.007332830355659063
1060,-0.0014139643446869142,0.019011229402522586,0.005153611268376821,0.013512584076565762,0.02775257161694093,-0.043819398395851965,0.024860026730239036,-0.04141102779936308,-0.006523209941624524,-0.0178424498316755
1061,-0.005171944739193542,0.0057205112355246035,-0.021128725738096325,-0.011731631663492512,0.0025864649409359343,-0.02346206595372303,0.0022321739263659775,-0.029045733591097675,-0.028938045611400058,-0.03783684780389245
1062,0.0033149255332062043,0.018545299461753886,0.011630681124288562,0.0074379937836856905,-0.0032993424926512365,-0.042359197846866516,-0.0070751602134897515,0.00047808476444695196,-0.005863015740190625,-0.009528796584488873
1063,-0.023543059629197866,0.03174638372565891,-0.015350722837430818,0.010220535266557092,0.009897705582016561,-0.02839603191551995,-0.007638591748568404,0.00474014375380874,-0.011051750605437744,-0.005210263748049362
1064,-0.005647174872850689,0.025837531601442785,0.018564740577561262,0.005455111867989979,-0.013197737719940091,-0.0024635830147946612,-0.01986575305459069,0.0008712327094291318,0.019322964715606464,-0.01586319142705974
1065,0.00840704808641018,-0.029293093384828182,-0.019061439028313015,-0.014518798095567706,-0.01860017879410288,0.010957688890504086,0.024419816685995598,0.008801187648490213,0.011078033149148995,-0.021276941179382468
1066,0.02796304761134895,0.0005876465849646833,0.004514722533904816,0.037118831915934423,0.06850649830874908,0.006024899666826223,0.013039280323963398,0.030562149541046284,0.02442917952131363,-0.014749575751815838
1067,-0.013483185318365853,-0.0021594645625427305,-0.022617154142254788,-0.007482729103266266,0.013849521008043394,-0.042918411677405656,0.00208831754883304,0.043131957756773004,0.03845647035120634,-0.0035243914326469694
1068,-0.011590048099486808,0.0070946830444444196,0.005618758284329427,0.012462079878531903,0.023061239878251323,-0.038117880885184266,0.06255827126926516,-0.00781899770192714,-0.010102825601908347,-0.021658387120097853
1069,-0.02415949337546794,0.021764759506011894,0.013504904733968077,-0.027624824657766025,0.04306974258122262,-0.002659435813627244,0.013757763143093267,0.01146594498357799,0.03580034230833662,0.010837216048604612
1070,0.01921569547385047,-0.023446162860866572,-0.03302123027796184,-0.04888599041933181,-0.01588711588481822,0.009939485416067664,0.036036532017619305,0.012218190819906122,-0.003211078907157394,0.0034148710985515895
1071,-0.02522024531523959,0.0427568617460636,0.02549713808421637,-0.019593300690853896,0.013387405109996768,0.0013027010587447708,-0.0018536723620343795,0.015559972368797583,-0.008959656196822213,-0.026586983786640064
1072,-0.0020035119796597885,0.005262910996007883,-0.035905725003329864,-0.01620046233209068,-0.02824760255668214,0.058849469472973565,-0.01743075999071758,-0.031097792616654994,-0.035244654120173864,0.03350826364480512
