era,zero_pred,filter_off_s0,filter_on_s0,c4_random_s0,gaf_s0
0555,0.007746179744877581,-0.019700999129747144,-0.02191247485130526,-0.0026775918485217693,-0.00025244966513653853
0556,0.0626060200210502,-0.024203487237058837,-0.022612056584079977,0.03689437239252518,-0.02151581037879312
0557,0.053675487984080325,-0.009624001929932848,-0.03574762379704399,0.00145284407889591,0.009252539525087419
0558,0.009057354108280541,-0.010201807426009967,-0.027224933885131274,-0.000617150000771174,-0.002195698084461683
0559,-0.005505070746676165,-0.011744517927015457,-0.03095125478701376,-0.005095961667445169,-0.013983375679764007
0560,-0.022332296370924785,-0.01249217041691131,-0.004107846806449306,0.012504038050733017,-0.029189794888461226
0561,-0.0032797784558874126,0.014833017778447324,0.007470264014912776,0.04415490892032086,-0.036897712800968846
0562,0.0400981173987717,0.016112886581692295,-0.024242671825744997,0.018602319339609763,0.01679302873270312
0563,-0.003336552804171318,0.004151073492859044,-0.011168354907921382,-0.004267798772737269,0.022153783348905273
0564,-0.008306846369151816,-0.003018219570917873,0.00010276678625235364,-0.019097942923307597,0.014668412155674087
0565,0.04107827861989009,0.022541968089893314,0.03218001722919456,-0.007838330655606057,0.03408685149587732
0566,-0.017586461176353034,0.0007587888371452221,-0.02223898148087595,-0.03321809540361608,-0.003934229124954571
0567,0.023472466374848285,0.01283052258701144,0.02452571049780831,0.027580428013849027,0.012898127936139309
0568,-0.0010702056435815187,0.031269489465806065,0.023460488570669846,-0.015274894574795127,-0.01026570670614603
0569,-0.02633937921993409,0.03262662334312585,0.03118188674558308,0.041110935441590155,0.021326274908186872
0570,-0.00018400688526814963,0.03319541426582641,0.07384607001553008,0.026803648567370254,0.03316284986577955
0571,0.002222907150372347,-0.002154904474644755,0.013945328089848339,-0.009868357782789121,-0.0021132395833119155
0572,0.006166231610815491,-0.015558828027249673,0.0054794692116923085,0.01323220899614554,0.011569358983045626
0573,0.03605106629659502,0.028155108511363734,0.010109814853749205,0.022767811584481858,0.008309543134416042
